MarriedID,MaritalStatusID,GenderID,DeptID,PerfScoreID,FromDiversityJobFairID,Salary,Termd,PositionID,HispanicLatino,ManagerID,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,DaysLateLast30,Absences,Age,CitizenDesc_Non-Citizen,CitizenDesc_US Citizen,RaceDesc_Asian,RaceDesc_Black or African American,RaceDesc_Hispanic,RaceDesc_Two or more races,RaceDesc_White,RecruitmentSource_Diversity Job Fair,RecruitmentSource_Employee Referral,RecruitmentSource_Google Search,RecruitmentSource_Indeed,RecruitmentSource_LinkedIn,RecruitmentSource_On-line Web application,RecruitmentSource_Other,RecruitmentSource_Website
1,0,0,5,3,0,84070,1,19,0,18.0,1.0,3,7,0,4,35,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,1,5,3,0,98026,0,20,0,22.0,4.0,3,0,0,14,50,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False
1,1,1,6,3,0,87470,0,19,0,2.0,2.0,5,0,0,4,38,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,6,3,0,52731,0,19,0,4.0,4.0,3,0,0,4,41,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False
0,1,0,5,3,0,72880,1,19,0,2.0,5.0,3,0,0,2,36,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
0,4,1,5,3,0,68214,1,20,0,7.0,4.0,5,4,0,3,41,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0,0,5,3,0,56199,0,19,0,19.0,5.0,5,0,0,3,49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,1,5,3,0,50763,1,19,0,12.0,4.0,5,3,0,11,42,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1,0,1,1,3,0,87360,0,20,0,23.0,3.0,5,0,0,3,34,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0,1,0,5,3,0,63626,1,19,0,16.0,4.0,5,0,0,7,49,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,1,3,0,65845,0,19,0,21.0,3.0,5,6,0,13,49,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
1,1,0,5,3,0,62022,1,19,0,10.0,4.0,5,0,0,3,45,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0,2,1,5,3,0,61873,0,20,0,2.0,4.0,4,0,0,17,50,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,3,0,62477,0,19,0,12.0,2.0,3,6,0,8,48,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,5,3,0,48610,0,20,0,22.0,4.0,5,0,0,17,48,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
0,1,1,5,3,0,150396,0,19,0,4.0,5.0,4,5,0,6,40,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,5,3,0,100469,0,9,0,11.0,2.0,4,5,0,14,41,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
0,0,0,4,3,0,49471,0,24,0,9.0,4.0,5,0,0,9,42,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
0,1,0,6,3,0,63876,0,18,0,13.0,5.0,3,4,0,8,42,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,0,5,3,0,61294,0,3,0,17.0,3.0,4,0,3,9,51,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,6,3,1,48759,0,20,0,17.0,1.0,5,7,0,9,46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,1,3,3,0,63777,1,20,0,6.0,5.0,5,0,0,5,54,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1,1,0,5,4,0,60848,1,19,0,12.0,2.0,3,0,0,1,38,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
0,1,0,3,4,0,65865,0,24,0,22.0,5.0,3,0,0,16,56,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,3,3,0,48006,0,2,0,12.0,4.0,4,0,0,13,41,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1,1,3,3,1,62381,1,3,0,12.0,4.0,5,0,3,10,51,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
1,2,0,5,3,0,106489,0,22,0,14.0,4.0,5,6,0,2,39,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False
1,0,0,3,3,0,58530,0,20,0,11.0,3.0,4,5,0,20,55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,2,0,115174,1,19,0,5.0,5.0,3,0,0,11,36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,5,3,0,46877,0,19,0,20.0,3.0,5,0,2,1,46,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False
0,1,0,5,3,0,52002,1,19,0,8.0,2.0,4,0,5,18,56,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False
0,0,1,5,3,0,63902,0,20,0,4.0,4.0,3,0,0,1,38,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,3,0,5,3,0,87485,0,19,0,11.0,3.0,3,0,0,4,43,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
1,4,0,3,1,0,76416,0,20,0,21.0,3.0,5,0,0,16,45,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,2,0,5,3,0,50927,0,19,0,13.0,4.0,3,0,0,2,36,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,0,3,3,0,52116,0,20,0,4.0,4.0,3,0,0,2,39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,1,6,3,0,53742,1,20,0,14.0,4.0,5,0,0,5,57,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,0,5,3,0,64216,0,20,0,21.0,4.0,5,0,0,6,38,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False
1,0,0,5,3,0,90155,0,19,0,12.0,3.0,3,0,0,7,51,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,3,3,0,58955,0,18,0,17.0,5.0,4,0,0,3,54,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,1,0,3,3,1,59941,0,19,0,18.0,5.0,4,0,0,3,39,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0,3,0,1,3,0,58550,0,3,0,22.0,4.0,3,5,2,10,52,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3,0,3,3,0,45544,0,20,0,18.0,2.0,5,0,0,9,51,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False
0,1,0,5,3,0,62557,0,22,0,16.0,5.0,3,0,0,2,39,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,1,3,3,0,57742,0,20,0,6.0,4.0,5,0,0,1,56,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,5,3,0,53693,1,19,0,17.0,4.0,3,0,0,16,43,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False
0,0,0,5,3,0,48227,0,19,0,4.0,3.0,3,0,0,7,33,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0,1,3,4,0,90912,0,7,0,11.0,4.0,5,0,0,2,52,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0,1,4,3,0,64180,0,4,0,22.0,4.0,3,0,0,20,44,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,1,1,0,60640,0,19,0,19.0,5.0,4,0,0,16,46,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,4,0,5,3,0,74630,0,9,0,14.0,5.0,3,0,0,1,40,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,5,4,0,47141,1,19,0,17.0,4.0,3,0,3,8,41,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,3,1,5,3,1,61888,0,3,0,22.0,5.0,2,0,0,16,39,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,0,5,3,0,59336,0,9,0,2.0,4.0,3,0,0,7,51,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
1,0,0,3,3,0,51633,0,19,0,21.0,4.0,3,0,6,19,39,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,3,1,5,3,1,65623,0,19,0,20.0,4.0,5,0,5,14,55,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0,0,5,3,0,67304,0,20,1,21.0,5.0,5,5,0,8,58,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1,0,0,3,3,0,44208,0,14,1,22.0,4.0,5,0,0,8,42,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,5,3,0,88070,1,3,0,14.0,4.0,5,0,0,14,36,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,3,0,5,3,0,71934,0,25,0,22.0,5.0,5,0,0,19,39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,5,3,0,69205,0,8,0,1.0,4.0,4,6,0,7,43,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,5,3,0,64259,0,4,0,4.0,5.0,3,0,0,15,41,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1,0,0,6,3,0,48359,0,19,1,20.0,5.0,4,5,0,15,61,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False
0,2,0,5,2,1,58346,0,30,0,18.0,4.0,5,0,0,11,38,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,3,0,64211,0,3,0,2.0,4.0,2,0,0,14,57,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,6,3,0,108946,0,14,0,8.0,4.0,5,4,0,11,59,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,1,5,3,0,72056,0,15,0,2.0,5.0,3,0,0,15,39,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1,1,1,5,3,0,61113,0,19,0,10.0,3.0,2,0,0,10,40,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,1,6,1,0,73171,0,19,0,19.0,5.0,5,0,0,17,50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,5,4,0,64242,0,19,1,20.0,3.0,3,6,0,7,37,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,0,5,3,0,70230,1,15,0,15.0,2.0,3,0,0,13,35,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1,1,1,6,3,0,64414,0,19,0,14.0,4.0,4,0,0,15,45,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1,2,0,5,3,0,61698,0,20,0,39.0,5.0,5,0,0,14,51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,1,3,0,60000,0,18,0,11.0,5.0,5,0,4,20,35,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False
1,0,0,5,3,0,91564,0,19,0,39.0,4.0,5,0,0,8,42,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1,0,1,5,3,0,58510,0,19,0,9.0,3.0,3,0,0,6,38,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
0,2,1,3,3,0,56059,0,19,0,7.0,4.0,4,6,0,14,47,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,5,3,0,105348,0,20,0,16.0,5.0,3,0,0,3,45,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,3,0,58146,0,20,0,20.0,5.0,3,0,0,19,52,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,3,0,63459,1,28,0,12.0,4.0,3,0,0,15,37,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,3,3,1,50605,0,20,0,18.0,3.0,5,0,0,4,39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,1,5,3,0,51920,0,28,0,7.0,2.0,3,0,0,10,35,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,5,4,0,76612,1,20,0,11.0,4.0,3,0,0,18,36,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1,0,1,5,3,0,57025,1,19,0,12.0,2.0,3,0,0,1,60,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,1,5,3,1,177774,1,14,0,39.0,3.0,3,0,0,4,60,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
1,1,1,5,3,0,58525,1,20,0,17.0,4.0,5,0,0,15,49,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,4,0,54929,0,19,0,14.0,4.0,5,0,0,1,40,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,6,1,0,73299,0,3,0,16.0,3.0,4,6,0,4,37,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,6,3,0,88719,0,3,0,11.0,4.0,5,0,0,16,36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,5,3,0,50396,1,0,0,18.0,5.0,5,5,0,13,53,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,3,1,1,85581,0,19,0,12.0,5.0,5,0,0,6,43,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False
0,1,1,5,1,0,70467,0,22,1,4.0,4.0,5,0,0,17,39,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,0,6,3,0,62414,0,20,0,14.0,4.0,4,0,0,18,36,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
0,2,1,5,3,0,70059,1,19,0,11.0,3.0,4,4,0,2,44,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,3,1,58277,0,3,1,12.0,5.0,3,0,0,6,55,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,4,1,5,3,0,62135,0,26,0,18.0,4.0,5,0,0,16,39,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,2,0,5,3,0,61890,1,20,0,17.0,5.0,4,5,0,4,37,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,5,3,0,55622,1,18,0,2.0,5.0,5,0,0,3,45,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,1,3,3,0,58600,1,20,0,18.0,4.0,3,0,0,7,50,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,3,1,5,3,0,61503,0,19,0,10.0,5.0,3,0,0,4,36,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1,0,0,5,3,1,73049,1,19,0,1.0,4.0,4,1,0,8,48,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0,2,1,5,3,0,84363,0,13,0,10.0,5.0,5,0,0,10,50,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,5,3,0,52318,1,20,0,18.0,4.0,2,0,0,6,32,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,5,1,0,65268,1,18,0,18.0,5.0,3,0,0,13,36,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,0,5,3,0,64124,1,19,0,7.0,5.0,4,7,0,4,56,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,4,3,0,59550,1,18,0,14.0,5.0,3,0,0,16,67,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,0,5,3,1,53274,1,24,0,11.0,5.0,3,0,0,19,38,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,1,1,5,1,0,94765,0,14,0,20.0,4.0,4,0,0,17,36,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,5,4,0,63017,1,3,1,13.0,4.0,4,0,0,5,53,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False
0,1,1,5,3,0,85089,0,24,0,16.0,5.0,5,0,0,11,38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,5,3,0,61688,1,19,0,39.0,5.0,4,3,0,19,59,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,5,3,0,50432,0,20,0,12.0,4.0,4,0,0,15,35,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,6,3,0,59660,1,19,0,17.0,4.0,3,5,2,17,52,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,4,1,0,68356,0,20,0,10.0,4.0,5,0,0,0,46,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,5,3,0,55657,0,19,0,20.0,5.0,5,0,0,15,40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,6,3,0,98127,1,3,0,18.0,5.0,3,5,2,10,54,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,5,1,0,47444,0,21,0,17.0,4.0,3,7,0,19,50,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
1,0,0,4,3,0,66210,0,19,0,18.0,4.0,5,0,0,2,41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,5,3,0,47660,0,19,0,18.0,5.0,3,1,0,15,39,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,3,3,0,60620,0,23,0,18.0,4.0,4,5,0,15,42,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,5,3,0,55589,1,14,0,4.0,4.0,3,5,0,15,52,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,6,3,0,56476,0,3,0,4.0,4.0,4,5,0,18,71,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,1,6,3,0,55868,0,16,0,9.0,4.0,4,0,0,7,42,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,3,3,0,62352,0,20,0,11.0,5.0,3,0,0,18,38,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
0,1,0,6,3,0,46520,0,8,0,20.0,3.0,3,0,0,13,41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,3,3,0,90124,0,19,0,12.0,2.0,5,5,0,11,54,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,5,3,0,48154,1,20,0,11.0,3.0,5,0,0,14,39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,4,0,88274,1,14,0,11.0,3.0,2,0,0,19,39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,2,0,5,3,0,104129,0,11,1,12.0,5.0,3,0,0,7,37,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False
0,0,1,5,3,1,67170,0,19,0,16.0,5.0,5,0,0,3,45,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,5,3,0,59994,1,19,0,12.0,5.0,3,5,0,4,43,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
0,2,1,5,3,0,49350,0,19,1,19.0,3.0,4,0,0,6,53,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,1,1,5,3,0,46983,0,19,0,4.0,5.0,5,0,0,13,47,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,0,1,5,3,0,76983,0,24,0,22.0,4.0,5,0,0,15,41,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,2,1,6,3,0,61016,1,18,0,39.0,4.0,4,0,0,10,60,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,6,3,0,64278,0,4,0,5.0,5.0,5,5,0,20,50,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,4,0,3,3,0,97622,0,19,0,18.0,3.0,5,0,5,4,50,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,2,1,5,3,1,156384,0,3,0,12.0,5.0,4,0,0,16,38,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1,1,1,6,3,0,62194,1,18,0,21.0,3.0,3,0,0,8,41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,6,3,0,52612,0,19,0,21.0,4.0,5,0,0,6,44,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,5,4,0,52290,0,20,0,19.0,5.0,5,0,4,1,41,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
1,0,0,3,3,1,60654,1,20,0,18.0,5.0,5,5,0,5,42,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,5,3,0,54160,0,20,0,3.0,4.0,3,0,0,8,33,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False
0,0,0,5,3,0,53516,0,4,1,17.0,1.0,4,0,0,19,46,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
0,2,0,5,4,0,60856,1,19,0,19.0,5.0,1,0,0,16,45,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,3,0,68533,0,19,1,16.0,5.0,4,0,0,11,39,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,5,3,0,49794,1,3,0,18.0,5.0,3,0,0,11,38,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
1,1,1,5,3,0,65329,0,20,0,10.0,3.0,3,0,0,12,48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,5,3,1,63968,0,27,0,17.0,4.0,5,0,0,15,53,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,5,3,0,92855,0,19,1,15.0,5.0,4,0,0,8,50,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,0,5,3,0,75431,0,19,0,22.0,5.0,5,0,0,20,42,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,2,3,0,83127,0,19,0,11.0,4.0,3,0,0,2,36,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
0,1,0,5,3,0,172616,0,19,0,12.0,4.0,5,5,0,8,44,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1,0,1,5,3,0,52840,0,3,0,10.0,4.0,4,0,0,5,47,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False
0,0,0,5,3,0,86383,1,3,0,11.0,4.0,5,5,0,17,41,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,5,2,0,61737,0,19,0,39.0,4.0,4,0,0,14,49,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,5,3,0,76580,0,19,1,4.0,4.0,4,0,0,5,47,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,5,3,0,98921,1,19,0,11.0,2.0,4,7,4,20,41,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False
1,0,1,5,3,0,72811,1,19,0,7.0,3.0,4,0,0,20,53,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,1,5,3,0,60880,0,19,0,19.0,3.0,4,0,0,6,45,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,0,0,6,3,0,45651,1,23,0,7.0,3.0,3,6,0,9,42,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,1,5,3,0,71377,0,14,0,4.0,3.0,3,0,0,6,39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4,1,3,3,0,48113,0,3,0,22.0,4.0,4,0,0,5,52,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False
0,0,1,5,3,0,54527,1,3,0,4.0,4.0,3,0,0,1,55,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,5,3,0,81731,1,2,0,11.0,5.0,3,0,0,7,42,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,6,3,0,62099,1,19,0,22.0,5.0,3,5,0,3,73,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
0,0,0,5,4,0,62145,0,8,0,19.0,5.0,5,0,0,13,35,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1,1,1,5,3,0,58953,0,28,0,12.0,4.0,3,0,0,1,38,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
0,3,0,6,3,0,59990,0,19,0,18.0,5.0,5,0,6,5,43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,5,3,0,73344,0,13,0,4.0,3.0,5,0,0,7,35,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False
1,1,1,6,3,1,56060,0,19,0,14.0,2.0,5,0,0,17,49,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,2,1,6,2,0,53913,0,23,0,20.0,3.0,4,0,6,4,50,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,5,4,1,74303,0,19,0,39.0,3.0,1,0,0,15,41,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,5,3,0,51286,1,14,0,21.0,3.0,4,0,0,11,37,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,3,4,0,88083,0,24,0,23.0,5.0,4,0,0,12,38,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1,1,1,5,3,0,51685,0,19,0,18.0,4.0,3,0,0,15,41,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,5,3,0,47552,1,19,0,10.0,4.0,5,0,0,4,54,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,5,1,0,64304,1,20,0,15.0,5.0,3,0,0,13,46,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,0,3,2,1,85962,0,19,1,20.0,4.0,3,0,0,3,71,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1,0,0,5,3,0,67691,0,3,0,19.0,5.0,4,0,0,16,39,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1,0,0,3,3,1,51577,0,18,0,21.0,5.0,3,6,0,17,42,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,5,3,0,80772,0,20,0,19.0,5.0,3,7,0,10,33,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,0,5,1,1,65228,0,20,0,21.0,4.0,3,6,0,7,45,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,5,3,0,72492,0,14,0,12.0,4.0,5,0,0,5,52,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,5,2,0,55579,0,21,0,18.0,4.0,5,0,0,9,34,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,6,4,0,63555,1,3,0,13.0,4.0,5,0,4,20,56,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1,0,0,5,3,0,54574,0,20,0,10.0,5.0,4,0,0,3,57,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,5,2,1,74828,0,17,0,14.0,4.0,3,0,0,11,35,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
1,0,0,5,3,0,71159,0,3,0,20.0,4.0,3,5,6,17,42,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,5,3,0,43921,0,24,0,14.0,5.0,5,0,0,4,56,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
0,3,1,5,3,0,93334,1,19,0,20.0,5.0,4,0,0,19,38,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,1,5,3,1,57067,0,3,0,12.0,5.0,5,0,0,2,51,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,5,3,0,51682,0,19,0,6.0,4.0,4,5,0,6,38,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0,0,1,5,4,0,114855,0,19,0,18.0,3.0,3,0,1,7,71,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,5,1,1,58815,0,19,0,10.0,4.0,4,0,0,4,44,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,2,1,5,3,0,73206,0,19,0,17.0,4.0,4,7,0,8,35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,4,3,0,106980,1,25,0,16.0,2.0,5,0,0,10,51,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1,0,0,3,3,0,73464,0,20,0,7.0,4.0,4,0,0,17,52,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False
