MarriedID,MaritalStatusID,GenderID,DeptID,PerfScoreID,FromDiversityJobFairID,Salary,Termd,PositionID,HispanicLatino,ManagerID,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,DaysLateLast30,Absences,Age,CitizenDesc_Non-Citizen,CitizenDesc_US Citizen,RaceDesc_Asian,RaceDesc_Black or African American,RaceDesc_Hispanic,RaceDesc_Two or more races,RaceDesc_White,RecruitmentSource_Diversity Job Fair,RecruitmentSource_Employee Referral,RecruitmentSource_Google Search,RecruitmentSource_Indeed,RecruitmentSource_LinkedIn,RecruitmentSource_On-line Web application,RecruitmentSource_Other,RecruitmentSource_Website
0,0,0,5,4,0,49135,1,19,0,18.0,4.04,3,0,0,20,37,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,4,0,5,1,0,49188,0,19,0,11.0,3.97,3,0,0,3,58,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,3,1,99643,0,26,0,9.0,5.0,4,0,0,9,45,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,1,3,2,0,88291,0,22,0,13.0,5.0,3,0,0,4,53,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,1,3,2,1,121134,0,29,0,4.0,4.0,3,0,0,5,54,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,2,0,5,4,0,46041,0,19,1,22.0,4.66,5,0,4,11,68,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,2,1,3,1,1,177583,1,12,1,5.0,5.0,4,0,0,5,43,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,1,5,2,0,48614,1,19,1,19.0,5.0,4,0,0,11,47,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,1,0,5,1,0,63820,1,20,0,18.0,4.73,4,6,0,3,38,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0,2,0,5,4,0,56279,0,19,0,22.0,5.0,3,0,0,8,50,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,1,6,1,0,72851,1,21,1,15.0,2.36,5,6,0,2,41,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2,1,6,4,0,68250,0,21,0,15.0,4.39,4,0,0,18,38,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,5,3,0,50973,1,19,1,,5.0,4,3,4,14,52,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,4,1,5,1,0,61283,0,19,1,16.0,4.15,5,0,5,19,40,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,4,1,6,2,0,69704,0,21,0,15.0,4.62,5,0,0,15,36,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,1,5,3,0,50767,0,19,1,39.0,4.28,5,4,0,11,36,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,1,5,2,0,48861,0,19,0,12.0,3.31,1,0,0,7,42,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,4,0,5,1,0,68341,1,20,1,18.0,5.0,4,0,0,16,53,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,1,5,4,0,52704,0,19,1,18.0,4.42,3,0,0,19,45,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,3,1,6,3,0,70004,1,3,0,17.0,3.52,3,0,0,16,36,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,4,1,5,3,0,48179,1,19,1,20.0,4.02,4,0,0,19,41,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,0,2,4,0,249749,0,16,1,9.0,4.93,3,6,0,5,71,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,3,1,5,3,0,51549,1,19,1,16.0,2.49,5,0,0,19,46,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,2,0,6,2,0,68264,0,3,0,21.0,4.17,3,0,0,3,64,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,2,1,3,1,0,88043,0,28,1,7.0,3.07,4,0,0,6,43,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,4,1,5,2,0,51209,1,19,1,,5.0,4,0,0,20,52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,5,3,0,46771,1,19,1,22.0,4.63,5,0,0,14,65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,4,0,5,1,0,58940,1,19,0,12.0,4.54,3,0,0,12,56,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,3,2,0,92166,1,28,1,7.0,5.0,5,0,0,9,60,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,3,2,0,104514,0,27,1,4.0,4.8,3,0,0,5,49,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,5,3,1,59901,0,19,1,19.0,4.29,5,0,0,14,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,2,0,5,3,0,52441,0,19,1,11.0,4.79,5,0,0,1,42,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,4,0,5,2,0,61937,0,19,1,14.0,4.15,3,0,0,16,52,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,4,1,5,4,0,72118,0,18,0,2.0,5.0,3,7,0,16,40,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,1,1,5,2,0,45604,1,19,0,14.0,4.84,4,0,0,16,41,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,4,1,5,1,1,48932,1,19,0,12.0,4.53,5,0,0,4,58,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,4,1,5,3,0,47320,0,19,1,,4.48,5,0,4,19,55,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,3,1,6,4,0,66956,0,3,1,21.0,4.28,3,0,0,13,61,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,5,4,1,61073,1,19,0,16.0,3.98,2,0,0,4,40,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,3,1,5,2,1,59650,1,19,1,19.0,4.35,4,0,0,15,57,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,4,1,6,1,0,63075,1,3,0,21.0,4.32,3,0,0,2,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2,0,3,4,0,98356,0,8,1,4.0,4.55,4,5,0,11,44,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0,5,2,0,55918,1,19,1,39.0,3.67,3,6,0,4,54,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,4,0,5,2,0,59287,1,19,1,20.0,1.88,3,6,0,17,46,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,5,2,0,64313,1,19,1,18.0,5.0,3,0,0,4,40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,2,0,1,2,0,63247,0,1,1,1.0,5.0,5,0,0,9,39,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,4,1,5,4,0,47919,0,19,1,14.0,5.0,3,7,0,14,48,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,3,1,5,1,0,47262,0,19,0,14.0,3.22,5,0,0,9,41,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,5,3,0,69202,0,20,0,12.0,2.99,3,0,0,17,59,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,5,4,0,48193,0,19,1,16.0,4.26,4,6,0,14,54,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0,1,5,1,0,52596,1,19,1,11.0,4.67,5,0,0,3,39,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,3,1,5,3,0,47878,1,19,0,20.0,4.46,3,0,0,3,54,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,5,3,0,58386,0,19,0,12.0,4.33,5,7,4,12,57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,1,6,2,1,68398,1,3,1,21.0,4.37,3,0,0,7,62,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,3,1,5,1,0,45046,1,19,1,11.0,3.51,4,0,0,20,55,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,4,1,3,2,0,53307,0,15,1,7.0,3.61,5,0,6,2,46,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,3,1,3,2,0,89285,0,9,1,4.0,5.0,5,4,0,4,48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2,0,3,3,1,79810,1,22,0,13.0,4.09,3,0,0,10,39,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,2,0,6,1,0,63388,1,3,1,21.0,4.34,5,0,0,6,33,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,1,5,2,0,53493,0,19,0,22.0,3.13,4,0,0,8,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,0,1,1,0,64795,0,1,0,1.0,4.9,4,0,0,15,40,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,4,0,6,1,0,62009,0,3,1,17.0,1.84,5,0,0,14,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,3,0,6,2,0,57548,0,3,0,17.0,2.75,4,0,0,10,36,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,0,5,4,0,59349,0,19,0,39.0,4.5,3,0,0,17,52,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,2,1,5,2,0,60250,0,19,0,19.0,4.32,3,0,0,20,57,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,3,1,5,2,0,70661,1,20,1,16.0,2.98,4,0,0,2,40,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,3,1,5,3,0,64282,0,19,0,16.0,4.35,4,0,0,4,39,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,2,1,5,4,0,66599,1,20,0,18.0,4.96,5,0,0,6,53,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,6,1,0,73183,1,3,0,17.0,3.44,5,0,2,2,61,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,5,2,0,52150,1,19,1,11.0,2.99,3,0,3,3,54,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,5,3,0,63717,0,19,0,19.0,4.13,3,0,0,3,65,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4,1,5,1,0,63386,1,19,1,12.0,4.0,4,5,0,1,43,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,1,0,5,2,0,83055,0,18,1,2.0,4.83,4,4,0,10,53,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,4,0,4,1,0,92317,0,24,1,10.0,4.79,3,0,0,13,38,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1,1,1,5,3,0,62315,0,19,0,22.0,3.9,5,0,0,14,39,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,4,0,5,3,0,59823,1,20,0,14.0,4.09,4,5,0,4,49,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,5,2,0,63607,0,19,0,12.0,2.51,2,0,0,5,57,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,6,1,0,64267,1,3,1,21.0,4.07,3,0,0,7,57,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,4,1,1,3,0,104895,0,26,1,3.0,4.95,5,0,4,17,37,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,2,1,5,2,0,59221,0,19,0,18.0,4.99,4,0,0,17,63,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,5,3,0,60760,1,19,0,39.0,4.57,5,0,0,20,48,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,4,2,1,100543,1,24,0,10.0,4.72,5,0,0,7,44,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,0,3,3,0,178286,1,12,1,5.0,5.0,3,0,0,1,47,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,3,1,5,3,0,63209,1,19,1,14.0,2.39,3,6,0,7,44,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,4,0,5,1,1,59529,1,19,0,19.0,4.37,3,0,0,19,55,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,5,4,0,61370,1,19,1,16.0,4.15,3,0,0,13,39,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,4,0,5,4,0,65747,1,19,1,16.0,4.86,3,0,0,16,37,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,5,4,0,62090,1,20,1,19.0,3.47,4,5,0,8,48,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,5,1,0,72700,1,20,1,20.0,4.8,4,0,0,12,55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,3,3,0,68537,0,14,0,6.0,4.73,3,0,0,2,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,4,1,5,2,0,69643,0,20,0,18.0,4.43,3,0,0,4,60,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,5,3,0,67632,0,20,1,22.0,4.67,4,4,0,13,47,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,5,4,0,73807,0,20,0,12.0,4.15,5,0,0,11,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,5,1,0,83049,1,18,0,2.0,4.77,4,0,0,7,55,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,4,1,6,1,0,66829,1,3,1,21.0,3.03,5,0,0,20,57,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,3,1,5,3,0,57339,0,19,0,11.0,4.95,5,0,0,5,50,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,1,6,4,0,67003,1,3,0,21.0,4.34,5,5,0,2,61,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,1,0,5,4,0,46355,1,19,0,,4.36,3,6,0,5,53,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,4,1,5,1,0,71398,1,18,0,2.0,5.0,4,0,0,6,40,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,0,5,4,0,48702,0,19,0,11.0,4.06,2,0,0,13,59,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,1,5,2,0,55315,1,19,0,11.0,5.0,1,0,0,18,61,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
0,2,0,4,1,0,106329,0,24,1,10.0,4.34,4,6,0,1,37,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,5,1,0,55564,0,20,1,19.0,3.87,5,0,0,2,42,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,2,1,6,1,0,68681,1,3,1,21.0,4.28,4,0,0,16,60,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,2,0,5,4,0,83380,0,18,1,2.0,4.36,5,0,0,15,44,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,4,0,5,2,0,47625,1,19,0,14.0,4.96,5,0,0,3,47,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,4,1,3,1,0,156250,0,13,0,5.0,2.33,4,0,0,19,39,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,3,0,3,3,0,49441,0,15,1,7.0,3.5,4,0,0,4,44,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,3,0,1,2,0,65677,0,1,0,1.0,5.0,3,0,0,6,43,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0,3,0,1,1,0,52955,0,2,1,1.0,5.0,5,0,0,20,36,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,3,0,5,2,1,68552,1,20,1,18.0,4.99,3,5,0,14,52,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
0,0,1,5,1,0,58350,1,19,1,16.0,5.0,3,5,0,3,56,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,2,0,5,2,1,68543,1,20,0,39.0,4.11,5,0,0,8,50,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
0,3,0,5,3,0,46736,1,19,0,14.0,3.64,5,5,0,4,46,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,5,4,0,58941,1,19,1,20.0,2.04,5,0,0,20,44,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3,0,3,3,0,84637,1,9,1,4.0,2.99,5,0,0,4,37,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,3,1,5,4,0,52554,1,19,1,16.0,5.0,4,0,2,4,49,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,3,0,5,3,0,50074,1,19,1,11.0,4.0,4,0,0,13,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,3,3,0,61430,0,14,1,7.0,4.68,4,6,0,1,46,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,0,3,3,1,75729,1,15,0,7.0,4.93,3,0,0,2,56,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,3,0,2,4,1,249538,0,16,0,9.0,4.92,4,0,0,7,71,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,4,0,5,1,0,45604,1,19,0,19.0,4.06,1,0,0,6,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,4,0,5,1,1,63763,1,19,1,12.0,3.31,5,0,0,6,46,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,3,1,5,2,0,63889,0,19,1,22.0,4.3,5,7,0,2,43,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,3,0,5,3,0,51957,0,19,0,16.0,4.11,3,0,0,13,55,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,3,2,0,84918,0,22,1,13.0,3.54,5,0,0,15,45,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,3,1,4,4,0,85463,1,24,1,10.0,4.08,3,0,0,19,39,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,2,0,5,1,1,52959,1,19,0,11.0,3.0,4,0,0,14,51,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,5,3,1,53610,0,19,1,18.0,4.58,3,0,0,20,41,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,5,1,0,63775,0,20,0,18.0,3.93,5,6,0,6,44,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,3,1,5,2,0,47876,0,19,0,18.0,2.58,3,0,0,4,58,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,2,1,3,2,0,103012,0,30,0,4.0,3.38,5,0,0,9,63,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,2,1,5,1,1,61100,1,20,0,14.0,3.5,4,0,0,6,42,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,0,0,3,1,0,89964,0,9,0,4.0,4.38,4,0,0,19,36,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,2,0,4,4,0,77981,1,25,0,5.0,3.93,4,4,0,2,57,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0,4,1,5,1,0,75270,1,20,1,16.0,4.26,4,0,5,3,44,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1,0,5,4,0,52112,1,19,0,,4.21,3,0,0,13,44,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,1,1,5,3,0,63839,1,19,1,12.0,2.34,4,0,0,16,58,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,2,1,5,3,0,60718,1,20,0,19.0,4.5,3,0,0,13,38,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,5,1,0,60087,1,19,1,18.0,5.0,3,0,0,3,63,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,3,0,3,1,0,54148,0,15,0,7.0,1.29,3,7,0,17,39,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,0,3,4,0,76386,1,15,1,7.0,4.92,3,0,0,3,57,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,2,0,5,1,0,53679,1,19,0,39.0,3.54,3,0,0,19,37,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,5,2,0,59971,1,20,1,14.0,4.16,5,0,0,20,49,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0,1,5,4,0,45446,1,19,1,11.0,3.35,4,0,0,11,55,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,2,0,5,2,0,65059,1,19,0,18.0,4.2,4,0,3,19,58,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,2,0,5,4,0,57697,1,19,1,16.0,4.95,3,0,0,6,46,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,5,3,1,58354,1,20,1,14.0,3.59,3,0,0,6,33,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
0,2,1,5,2,0,50886,1,19,0,39.0,4.46,4,0,0,7,75,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0,3,0,6,1,0,64900,1,3,0,21.0,4.11,3,6,0,6,45,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,3,1,3,2,0,84418,1,9,1,4.0,3.0,4,6,0,19,37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,3,1,5,1,0,69499,0,20,1,12.0,4.99,3,0,0,3,66,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0,3,1,5,2,0,59721,0,19,1,12.0,3.99,5,0,0,16,50,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,3,0,5,2,0,63474,0,20,0,18.0,4.08,4,0,3,20,46,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,6,3,0,61154,0,3,1,17.0,4.09,4,0,0,9,34,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,5,1,1,59176,0,19,1,20.0,2.07,3,0,0,17,44,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,0,5,2,0,51995,1,19,0,14.0,4.48,5,0,0,7,39,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,2,1,5,1,0,62618,0,19,0,12.0,2.31,3,0,0,11,57,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,5,1,0,63449,0,19,1,14.0,4.41,4,0,0,4,46,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,0,3,2,0,92828,0,28,0,7.0,4.85,4,0,0,11,59,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,6,4,1,60210,0,3,0,21.0,4.56,3,0,0,11,35,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,2,0,5,1,0,51681,1,19,0,39.0,4.89,5,0,0,2,34,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,2,1,5,1,0,51915,0,19,1,22.0,3.84,4,0,0,15,34,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,2,0,5,4,1,75272,0,20,1,22.0,4.25,5,0,0,4,50,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,3,0,3,4,0,67033,1,14,1,6.0,4.43,3,0,0,16,51,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,5,1,0,65279,0,19,0,11.0,4.17,3,0,0,17,43,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0,3,0,5,4,0,45439,1,19,1,14.0,4.42,3,0,0,14,45,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,1,5,2,0,49168,1,19,1,12.0,3.25,3,0,0,18,43,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,1,5,4,0,45464,0,19,1,22.0,4.84,5,0,0,9,67,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,1,4,0,61870,1,1,1,1.0,4.1,5,0,0,16,41,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,1,5,4,0,63691,1,20,0,18.0,5.0,3,0,0,12,37,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,4,1,5,4,1,54835,0,19,1,39.0,4.19,3,0,0,11,51,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,4,0,5,2,0,83051,1,18,0,2.0,4.75,3,0,0,15,54,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,5,1,0,61399,1,19,0,16.0,4.13,4,0,0,13,41,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,0,3,1,0,106543,1,8,1,4.0,3.64,5,0,0,11,38,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,5,2,0,64680,0,19,0,18.0,5.0,4,0,0,3,43,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,2,1,4,4,0,92331,1,24,0,10.0,4.22,3,5,0,17,42,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,2,1,3,1,0,53546,0,15,0,7.0,1.12,4,6,0,1,36,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,4,0,3,2,0,82912,0,9,1,4.0,3.1,3,3,0,2,40,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,4,0,3,4,1,95778,0,4,1,13.0,4.24,4,0,0,19,47,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,1,1,5,3,0,66392,0,20,0,20.0,4.45,3,0,0,1,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,3,0,6,4,0,55797,0,3,1,21.0,3.8,4,7,0,2,58,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,2,1,5,2,0,48818,0,19,1,19.0,4.11,5,0,0,13,44,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,6,1,0,70972,1,3,1,17.0,3.48,3,0,0,18,37,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,4,0,3,2,0,83102,0,9,0,4.0,2.98,3,0,0,7,38,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,1,6,2,0,73162,1,3,0,17.0,4.38,5,0,0,10,58,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,4,1,5,1,0,62244,1,19,0,22.0,4.59,3,0,0,16,41,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,2,1,3,3,0,89983,1,9,1,4.0,3.7,5,0,0,17,43,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,2,1,5,2,0,58155,0,19,0,20.0,4.46,3,0,5,5,38,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,2,1,6,3,0,71434,0,3,0,21.0,2.2,3,0,0,3,50,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,5,2,0,61986,1,19,1,11.0,4.67,5,0,6,19,49,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,5,3,0,49369,0,19,1,20.0,4.27,4,0,0,4,50,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,5,3,0,65724,0,19,0,19.0,3.46,5,0,0,9,36,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,3,1,5,2,0,66344,1,20,0,,4.01,3,0,0,1,36,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,0,5,2,0,61381,0,19,0,19.0,3.74,4,0,0,3,42,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,5,2,0,64520,0,18,1,2.0,3.87,5,0,0,15,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,2,0,5,2,0,57716,1,20,1,12.0,2.95,4,0,0,19,42,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,5,3,0,72700,1,20,1,20.0,4.77,3,0,0,19,53,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
